TaxonomyLevel,InstitutionName,DegreeInstitutionName,Total
Academia,Yale University,Scipione Maffei,1.0
Academia,Yale University,Scott High School,1.0
Academia,Yale University,Scuola Normale Superiore,1.0
Academia,Yale University,Semiahmoo Secondary School,1.0
Academia,Yale University,Seoul National University,1.0
Academia,Yale University,Seton Hall University,1.0
Academia,Yale University,Sheffield Scientific School,3.0
Academia,Yale University,Sidwell Friends School,2.0
Academia,Yale University,Simmons University,1.0
Academia,Yale University,Simon Fraser University,1.0
Academia,Yale University,Skidmore College,1.0
Academia,Yale University,Smith College,7.0
Academia,Yale University,Sophia University,2.0
Academia,Yale University,Sorbonne,1.0
Academia,Yale University,South African College Schools,1.0
Academia,Yale University,South Dakota State University,1.0
Academia,Yale University,Southern Connecticut State University,1.0
Academia,Yale University,Southern Illinois University Carbondale,1.0
Academia,Yale University,Southern Methodist University,1.0
Academia,Yale University,Southfield High School,1.0
Academia,Yale University,St Antony's College,3.0
Academia,Yale University,St Edmund Hall,1.0
Academia,Yale University,St John's College,5.0
Academia,Yale University,St. Andrew's College,1.0
Academia,Yale University,"St. Ann's High School, Secunderabad",1.0
Academia,Yale University,"St. Columba's College, Hazaribagh",1.0
Academia,Yale University,St. Cuthbert's High School,1.0
Academia,Yale University,"St. John's College, Manitoba",1.0
Academia,Yale University,"St. Joseph's Boys' High School, Bangalore",1.0
Academia,Yale University,St. Mark's School of Texas,1.0
Academia,Yale University,St. Martin's Episcopal School,1.0
Academia,Yale University,St. Mary's School,1.0
Academia,Yale University,St. Paul's School,1.0
Academia,Yale University,St. Stephen's College,1.0
Academia,Yale University,Stanford Graduate School of Business,2.0
Academia,Yale University,Stanford University,51.0
Academia,Yale University,Stanford University School of Engineering,2.0
Academia,Yale University,State University of New York,2.0
Academia,Yale University,State University of New York Upstate Medical University,1.0
Academia,Yale University,State University of New York at Albany,2.0
Academia,Yale University,State University of New York at Fredonia,1.0
Academia,Yale University,State University of New York at Purchase,2.0
Academia,Yale University,Steklov Institute of Mathematics,1.0
Academia,Yale University,Stockholm University,2.0
Academia,Yale University,Stony Brook University,2.0
Academia,Yale University,Stuyvesant High School,3.0
Academia,Yale University,Summit High School,1.0
Academia,Yale University,Superior High School,1.0
Academia,Yale University,Swansea University,1.0
Academia,Yale University,Swarthmore College,5.0
Academia,Yale University,Syracuse University,3.0
Academia,Yale University,Taft School,1.0
Academia,Yale University,Taipei Municipal Chien Kuo High School,1.0
Academia,Yale University,Taras Shevchenko National University of Kyiv,1.0
Academia,Yale University,Tata Institute of Fundamental Research,1.0
Academia,Yale University,Taylor Allderdice High School,2.0
Academia,Yale University,Tbilisi State University,1.0
Academia,Yale University,Teachers College,1.0
Academia,Yale University,Technical University of Darmstadt,1.0
Academia,Yale University,Technical University of Madrid,1.0
Academia,Yale University,Technical University of Munich,1.0
Academia,Yale University,Technion – Israel Institute of Technology,2.0
Academia,Yale University,Tel Aviv University,1.0
Academia,Yale University,Temple University,1.0
Academia,Yale University,Tepper School of Business,1.0
Academia,Yale University,Texas State University,1.0
Academia,Yale University,The Catholic University of America,1.0
Academia,Yale University,"The Faculty of Law, The Hebrew University of Jerusalem",1.0
Academia,Yale University,The New School,1.0
Academia,Yale University,The New School for Social Research,1.0
Academia,Yale University,The Pembroke Hill School,1.0
Academia,Yale University,The Putney School,1.0
Academia,Yale University,The Queen's College,1.0
Academia,Yale University,The Rockefeller University,2.0
Academia,Yale University,Thomas Jefferson High School,1.0
Academia,Yale University,Thomas Jefferson University,1.0
Academia,Yale University,Timothy Dwight College,1.0
Academia,Yale University,Tohoku University,1.0
Academia,Yale University,Townsend Harris High School,2.0
Academia,Yale University,Trinity College,7.0
Academia,Yale University,"Trinity College, Dublin",4.0
Academia,Yale University,Trinity Hall,1.0
Academia,Yale University,Trinity International University,1.0
Academia,Yale University,Trinity Washington University,1.0
Academia,Yale University,Trumbull College,1.0
Academia,Yale University,Tufts University,2.0
Academia,Yale University,Tulane University,1.0
Academia,Yale University,Tunghai University,1.0
Academia,Yale University,UCL Institute of Education,1.0
Academia,Yale University,UCLA Anderson School of Management,1.0
Academia,Yale University,UWC Atlantic College,1.0
Academia,Yale University,Umeå University,1.0
Academia,Yale University,Union College,1.0
Academia,Yale University,Union Institute & University,1.0
Academia,Yale University,Union Theological Seminary,1.0
Academia,Yale University,United States Army Command and General Staff College,1.0
Academia,Yale University,United States Army War College,1.0
Academia,Yale University,United States Military Academy,2.0
Academia,Yale University,Universidad Complutense de Madrid,1.0
Academia,Yale University,Universidade de Lisboa Faculdade de Ciências,1.0
Academia,Yale University,University City High School,1.0
Academia,Yale University,University College Cork,1.0
Academia,Yale University,University College Dublin,1.0
Academia,Yale University,University College London,7.0
Academia,Yale University,University Laboratory High School,1.0
Academia,Yale University,University Sao Paulo,1.0
Academia,Yale University,University System of Maryland,1.0
Academia,Yale University,University at Buffalo,3.0
Academia,Yale University,University of Alabama,1.0
Academia,Yale University,University of Alberta,2.0
Academia,Yale University,University of Arizona,4.0
Academia,Yale University,University of Auckland,1.0
Academia,Yale University,University of Barcelona,1.0
Academia,Yale University,University of Basel,2.0
Academia,Yale University,University of Belgrade Faculty of Medicine,1.0
Academia,Yale University,University of Belgrade Faculty of Philosophy,1.0
Academia,Yale University,University of Belgrade – School of Medicine,1.0
Academia,Yale University,University of Bergen,1.0
Academia,Yale University,University of Birmingham,5.0
Academia,Yale University,University of Bologna,3.0
Academia,Yale University,University of Bonn,3.0
Academia,Yale University,University of Bristol,2.0
Academia,Yale University,University of British Columbia,3.0
Academia,Yale University,University of Bucharest,2.0
Academia,Yale University,University of Buenos Aires,3.0
Academia,Yale University,University of Calcutta,1.0
Academia,Yale University,"University of California, Berkeley",52.0
Academia,Yale University,"University of California, Davis",4.0
Academia,Yale University,"University of California, Davis, College of Biological Sciences",1.0
Academia,Yale University,"University of California, Los Angeles",12.0
Academia,Yale University,"University of California, Riverside",1.0
Academia,Yale University,"University of California, San Diego",1.0
Academia,Yale University,"University of California, San Francisco",1.0
Academia,Yale University,"University of California, Santa Barbara",3.0
Academia,Yale University,"University of California, Santa Cruz",3.0
Academia,Yale University,University of Cambridge,27.0
Academia,Yale University,University of Campinas,1.0
Academia,Yale University,University of Canterbury,1.0
Academia,Yale University,University of Cape Town,4.0
Academia,Yale University,University of Chicago,56.0
Academia,Yale University,University of Chicago Laboratory Schools,2.0
Academia,Yale University,University of Cincinnati,2.0
Academia,Yale University,University of Colorado,2.0
Academia,Yale University,University of Colorado Boulder,1.0
Academia,Yale University,University of Connecticut,3.0
Academia,Yale University,University of Connecticut Health Center,1.0
Academia,Yale University,University of Copenhagen,5.0
Academia,Yale University,University of Copenhagen Niels Bohr Institute,1.0
Academia,Yale University,University of Crete,1.0
Academia,Yale University,University of Delaware,1.0
Academia,Yale University,University of Detroit Mercy,1.0
Academia,Yale University,University of Edinburgh,4.0
Academia,Yale University,University of Exeter,1.0
Academia,Yale University,University of Florence,1.0
Academia,Yale University,University of Florida,1.0
Academia,Yale University,University of Freiburg,5.0
Academia,Yale University,University of Fribourg,1.0
Academia,Yale University,University of Geneva,2.0
Academia,Yale University,University of Georgia,1.0
Academia,Yale University,University of Glasgow,2.0
Academia,Yale University,University of Graz,1.0
Academia,Yale University,University of Greenwich,1.0
Academia,Yale University,University of Greifswald,1.0
Academia,Yale University,University of Groningen,1.0
Academia,Yale University,University of Guelph,1.0
Academia,Yale University,University of Göttingen,8.0
Academia,Yale University,University of Hamburg,3.0
Academia,Yale University,University of Hawaiʻi at Mānoa,1.0
Academia,Yale University,University of Helsinki,2.0
Academia,Yale University,University of Hong Kong,1.0
Academia,Yale University,University of Houston,1.0
Academia,Yale University,University of Hull,1.0
Academia,Yale University,University of Ibadan,2.0
Academia,Yale University,University of Illinois College of Fine and Applied Arts,2.0
Academia,Yale University,University of Illinois School of Architecture,2.0
Academia,Yale University,University of Illinois School of Information Sciences,1.0
Academia,Yale University,University of Illinois System,1.0
Academia,Yale University,University of Illinois Urbana-Champaign,18.0
Academia,Yale University,University of Innsbruck,1.0
Academia,Yale University,University of Iowa,5.0
Academia,Yale University,University of Jordan,1.0
Academia,Yale University,University of Kaiserslautern,1.0
Academia,Yale University,University of Kansas,4.0
Academia,Yale University,University of Kentucky,1.0
Academia,Yale University,University of Khartoum Faculty of Economic and Social Studies,1.0
Academia,Yale University,University of Lancashire,1.0
Academia,Yale University,University of Lausanne,1.0
Academia,Yale University,University of Leeds,2.0
Academia,Yale University,University of Liverpool,1.0
Academia,Yale University,University of London,12.0
Academia,Yale University,University of Louisville,3.0
Academia,Yale University,University of Lyon,1.0
Academia,Yale University,University of Macedonia,1.0
Academia,Yale University,University of Madras,1.0
Academia,Yale University,University of Madrid,1.0
Academia,Yale University,University of Manchester,3.0
Academia,Yale University,University of Manitoba,1.0
Academia,Yale University,University of Marburg,3.0
Academia,Yale University,University of Maryland,3.0
Academia,Yale University,University of Massachusetts Amherst,4.0
Academia,Yale University,University of Massachusetts Boston,1.0
Academia,Yale University,University of Melbourne,1.0
